lang_pair,key_word,translation,POS,SIPlang,Endirection,l1_wordlength,l2_wordlength,tt_seen_p,tt_right_p,nr_grammar_tags,this_POS_prop,propcorr_p,userexperience_log,ld,human_conc,neighbour_overlap,local_alignment_d1,local_alignment_d2,local_alignment_avg,local_alignment_diff,semantic_density_l1,semantic_density_l2,semantic_density_diff,conc_est_l2,conc_est_l1,l2_freq_wfzipf,l1_freq_wfzipf,l2_nrsynsets_wn,l1_nrsynsets_wn,wordexperience_log,userexperience_log,l1_nrsynsets_log,l2_nrsynsets_log,diff_l1_minus_l2_semantic_density,diff_l1_minus_l2_nrsynsets_log,diff_l1_minus_l2_freq_wfzipf
en_from_es,arrival,llegada,Noun,es,learners,7,7,6.620689655,5.965517241,1,1,0.928929296,17239.68966,0,3.07,21,0.057196806,0.213565759,0.135381283,-0.156368953,280.1877042,266.0596132,14.12809099,3.028263861,2.648198635,4.43,4.66,3,4,1.725212018,8.819561655,1.609437912,1.386294361,14.12809099,0.223143551,0.23
en_from_es,arrive,llegar,Verb,es,learners,6,6,13.21292776,11.33460076,1,1,0.868916776,12054.4981,0,3.22,13,0.235021529,0.201901102,0.218461315,0.033120428,311.4520556,274.3658685,37.08618702,3.005798801,2.758622777,4.4,5.38,2,10,2.100705254,8.436721654,2.397895273,1.098612289,37.08618702,1.299282984,0.98
en_from_es,art,arte,Noun,es,learners,4,3,6.890909091,6.763636364,1,1,0.982878788,16264.41818,0.75,4.17,22,0.669097693,0.573367497,0.621232595,0.095730196,251.2811732,246.2933182,4.987854998,3.281993186,3.386238663,5.27,5.14,4,6,1.728683649,8.921065066,1.945910149,1.609437912,4.987854998,0.336472237,-0.13
en_from_es,article,artículo,Noun,es,learners,8,7,4.315789474,4.263157895,1,1,0.986842105,12628.15789,0.625,4.33,14,0.264808831,0.151106691,0.207957761,0.11370214,275.8224412,297.6243373,-21.80189611,3.227210394,3.086843221,5.06,5.37,5,10,1.433096907,9.031807367,2.397895273,1.791759469,-21.80189611,0.606135804,0.31
en_from_es,artist,artista,Noun,es,learners,7,6,8.284153005,7.641165756,1,1,0.919121014,5044.821494,0.857,4.24,20,0.776928007,0.6389046,0.707916304,0.138023407,255.5149256,231.46119,24.05373566,3.45050687,3.485351814,4.75,4.7,1,4,1.968483092,7.674566739,1.609437912,0.693147181,24.05373566,0.916290732,-0.05
en_from_es,as,como,Functionword,es,learners,4,2,8.828385228,7.711803041,2,0.843650541,0.903311652,4338.569877,0,1.33,19,0.144569499,0.465442542,0.305006021,-0.320873043,322.9496568,316.0735418,6.876115028,2.97190504,2.545546019,6.79,6.73,10,0,1.843931209,7.588354464,0,2.397895273,6.876115028,-2.397895273,-0.06
en_from_es,ask,preguntar,Verb,es,learners,9,3,10.53366174,9.11001642,1,1,0.883765388,7419.17734,0,2.52,14,0.231637583,0.096108121,0.163872852,0.135529462,346.2930102,327.0520624,19.24094778,3.01411303,2.710621935,5.35,4.52,7,5,1.991045057,7.98420516,1.791759469,2.079441542,19.24094778,-0.287682072,-0.83
en_from_es,aspect,aspecto,Noun,es,learners,7,6,5.214285714,4.821428571,1,1,0.933004793,8161.821429,0.857,1.82,14,-0.207468556,0.246336322,0.019433883,-0.453804878,309.6642537,298.7907287,10.87352497,3.052791937,2.947650193,4.41,4.76,5,7,1.535292135,8.552660215,2.079441542,1.791759469,10.87352497,0.287682072,0.35
en_from_es,association,asociación,Noun,es,learners,10,11,7.597285068,7.018099548,1,1,0.931506858,9151.461538,0.727,2.3,23,0.612548572,0.528774647,0.57066161,0.083773924,216.2503491,212.2337698,4.016579305,3.07206288,2.870227921,5.01,4.95,8,8,1.811822466,8.203429285,2.197224577,2.197224577,4.016579305,0,-0.06
en_from_es,assume,asumir,Verb,es,learners,6,6,11,9.738181818,1,1,0.89554612,10707.77091,0.5,1.5,7,0.089943154,0.334642633,0.212292893,-0.244699479,323.7829424,331.0506428,-7.267700416,2.860930409,2.57773923,4.59,4.38,9,5,2.004378275,8.331753044,1.791759469,2.302585093,-7.267700416,-0.510825624,-0.21
en_from_es,at,en,Functionword,es,learners,2,2,25.60987903,21.55645161,1,1,0.889276459,3860.022177,0,2.07,13,0.307847352,0.187199691,0.247523522,0.12064766,339.8314296,266.3178564,73.51357318,3.136079569,2.80664555,6.69,7.46,2,1,2.380321577,7.469416136,0.693147181,1.098612289,73.51357318,-0.405465108,0.77
en_from_es,atmosphere,atmósfera,Noun,es,learners,9,10,7.302325581,6.581395349,1,1,0.90578954,19872.04651,0.6,3.04,23,0.324259233,0.254984998,0.289622116,0.069274235,270.2766604,273.4481923,-3.171531901,3.10460106,2.950258192,4.49,4.26,6,5,1.850676245,9.424823263,1.791759469,1.945910149,-3.171531901,-0.15415068,-0.23
en_from_es,attack,ataque,Noun,es,learners,6,6,4.380952381,4.333333333,1,1,0.994708995,8788.142857,0.333,3.71,21,0.709580144,0.621757124,0.665668634,0.08782302,271.3980959,259.6619945,11.73610141,3.074909782,2.905797841,5.07,4.92,15,9,1.423834466,8.110861042,2.302585093,2.772588722,11.73610141,-0.470003629,-0.15
en_from_es,attempt,tentativa,Noun,es,learners,9,7,7.298245614,6.50877193,1,1,0.904347396,20460.96491,0.111,2.22,15,0.553593112,0.226724367,0.39015874,0.326868745,253.4172431,300.0835467,-46.66630359,2.956026517,2.27432107,4.85,3.49,4,3,1.779753608,9.303687557,1.386294361,1.609437912,-46.66630359,-0.223143551,-1.36
en_from_es,attention,atencion,Noun,es,learners,8,9,6.042553191,5.978723404,1,1,0.987934052,20028.48936,0.778,2.3,6,-0.109061654,0.101575487,-0.003743084,-0.210637141,245.5254678,286.1585839,-40.63311612,3.028936072,2.809641478,5.1,3.89,6,1,1.69534803,9.394502933,0.693147181,1.945910149,-40.63311612,-1.252762968,-1.21
en_from_es,attitude,actitud,Noun,es,learners,7,8,7,6.666666667,1,1,0.945457503,17044.37255,0.75,1.97,15,0.180264814,0.357457005,0.268860909,-0.177192191,324.7352296,309.4728939,15.26233574,2.832870008,2.628769003,4.61,4.79,4,3,1.798600318,9.179227944,1.386294361,1.609437912,15.26233574,-0.223143551,0.18
en_from_es,attorney,abogado,Noun,es,learners,7,8,5.417977528,4.761797753,1,1,0.866782184,5872.033708,0.25,4.52,21,0.658402626,0.629893796,0.644148211,0.02850883,251.8867821,230.6175162,21.26926589,3.379701372,3.413460124,4.52,4.72,1,1,1.534040775,7.866936538,0.693147181,0.693147181,21.26926589,0,0.2
en_from_es,audience,audiencia,Noun,es,learners,9,8,6.335195531,5.932960894,1,1,0.932635572,9914,0.778,4.29,11,0.047757501,0.392573834,0.220165668,-0.344816333,250.6517291,288.6344199,-37.9826908,3.247727132,3.114374326,4.7,4.68,4,4,1.626529818,8.150802752,1.609437912,1.609437912,-37.9826908,0,-0.02
en_from_es,august,agosto,Noun,es,learners,6,6,9.744966443,9.074944072,1,1,0.934926478,4453.294183,0.5,3.04,22,0.962582458,0.910900637,0.936741547,0.051681822,242.8340537,248.7076203,-5.873566582,3.076178477,2.972355408,5.03,5.1,3,1,2.085715458,7.465292114,0.693147181,1.386294361,-5.873566582,-0.693147181,0.07
en_from_es,aunt,tía,Noun,es,learners,3,4,11.22705314,10.05990338,1,1,0.935955102,4784.102415,0,4.17,31,0.789784672,0.778080364,0.783932518,0.011704308,251.4082541,252.1803465,-0.772092428,3.41150088,3.555426784,4.19,4.26,1,3,2.140111849,7.65164603,1.386294361,0.693147181,-0.772092428,0.693147181,0.07
en_from_es,author,autor,Noun,es,learners,5,6,7.039792388,6.484429066,1,1,0.92094466,5609.00173,0.833,4.26,19,0.708088872,0.746599563,0.727344218,-0.038510691,254.5633236,245.3176574,9.245666115,3.341110306,3.248825401,4.89,5.07,3,4,1.734528232,7.726202237,1.609437912,1.386294361,9.245666115,0.223143551,0.18
en_from_es,authority,autoridad,Noun,es,learners,9,9,5.301282051,4.993589744,1,1,0.943196772,2984.972222,0.556,2.34,15,0.597342849,0.39216503,0.494753939,0.205177819,257.2887713,242.1379879,15.15078342,3.016849551,2.678651308,4.92,4.82,7,8,1.592558534,7.567590891,2.197224577,2.079441542,15.15078342,0.117783036,-0.1
en_from_es,avenue,avenida,Noun,es,learners,7,6,6.479041916,6.215568862,1,1,0.957308973,11842.52096,0.571,4,22,0.767712793,0.721223943,0.744468368,0.04648885,222.7301087,215.9230862,6.807022573,3.447845263,3.708284557,4.28,4.25,2,1,1.6415398,8.341988341,0.693147181,1.098612289,6.807022573,-0.405465108,-0.03
en_from_es,average,promedio,Noun,es,learners,8,7,7.605839416,7.233576642,1,1,0.950488463,11999.22628,0,2.4,22,0.515647906,0.402765929,0.459206918,0.112881977,245.274599,214.419038,30.85556106,3.116027346,3.098722927,5.16,4.7,12,0,1.86126154,8.335503242,0,2.564949357,30.85556106,-2.564949357,-0.46
en_from_es,avoid,evitar,Verb,es,learners,6,5,9.153153153,8.054054054,1,1,0.892162733,13971.5045,0.167,2.41,13,0.4301293,0.593369601,0.51174945,-0.163240301,327.5484308,288.7840661,38.76436466,2.917891569,2.771662586,4.89,5.08,5,10,1.977020194,8.572261333,2.397895273,1.791759469,38.76436466,0.606135804,0.19
en_from_es,award,premio,Noun,es,learners,6,5,6.61971831,6.352112676,1,1,0.973464136,15538.80282,0,4.14,22,0.570321135,0.688388929,0.629355032,-0.118067794,223.357594,222.5469034,0.810690597,3.12933206,3.238791504,4.79,4.91,5,3,1.68309412,8.815853427,1.386294361,1.791759469,0.810690597,-0.405465108,0.12
en_from_es,away,lejos,Adverb,es,learners,5,4,7.585271318,6.748062016,1,1,0.906026222,8672.616279,0,2.23,7,0.338452675,0.167096754,0.252774715,0.171355921,340.508463,278.8263029,61.68216005,3.151792781,2.597629966,5.6,5.08,14,0,1.76039825,8.013384803,0,2.708050201,61.68216005,-2.708050201,-0.52
en_from_es,baby,bebé,Noun,es,learners,4,4,5.878172589,5.30964467,1,1,0.905951609,8462.862944,0.5,5,23,0.457583272,0.499470194,0.478526733,-0.041886922,301.8475462,283.3579717,18.48957448,3.596136495,3.869974594,5.22,4.6,8,0,1.641919568,8.002588049,0,2.197224577,18.48957448,-2.197224577,-0.62
en_from_es,back,espalda,Noun,es,learners,7,4,12.16,10.50666667,1,1,0.869306767,15649.98667,0.143,4.33,1,0.473179572,0.27565132,0.374415446,0.197528252,280.6776553,302.1853836,-21.50772828,3.120066031,3.934888408,6.03,4.55,28,5,2.304620144,9.023505027,1.791759469,3.36729583,-21.50772828,-1.575536361,-1.48
en_from_es,backpack,mochila,Noun,es,learners,7,8,11.92604502,10.37299035,1,1,0.885250784,8776.745981,0.125,4.96,20,0.639005794,0.365592517,0.502299156,0.273413277,275.4892095,265.5349539,9.954255597,3.776740428,4.079331147,3.68,3.87,2,2,2.261129131,8.047406422,1.098612289,1.098612289,9.954255597,0,0.19
en_from_es,bad,mal,Adjective,es,learners,3,3,15.55392157,13.31372549,1,1,0.872792383,12737.0049,0.333,1.68,18,-0.057744792,0.195476537,0.068865873,-0.253221329,295.1693474,264.9781287,30.19121878,2.888918496,2.340177313,5.53,5.58,17,9,2.444038342,8.610796267,2.302585093,2.890371758,30.19121878,-0.587786665,0.05
en_from_es,bag,bolsa,Noun,es,learners,5,3,8.748466258,8.423312883,1,1,0.950703267,12196.05521,0.2,4.9,10,0.182064225,0.495604394,0.33883431,-0.313540169,232.5314156,273.9071207,-41.37570511,3.733776026,3.903078369,4.72,4.51,14,9,1.790058396,8.387061589,2.302585093,2.708050201,-41.37570511,-0.405465108,-0.21
en_from_es,balance,equilibrio,Noun,es,learners,10,7,6.406779661,5.288135593,1,1,0.85608748,16748.30508,0.1,2.89,13,0.413303207,0.353595858,0.383449532,0.059707349,290.2154275,296.124807,-5.909379519,3.112923741,2.893866138,4.75,4.42,16,6,1.686658154,9.103992224,1.945910149,2.833213344,-5.909379519,-0.887303195,-0.33
en_from_es,ball,bola,Noun,es,learners,4,4,7.804347826,7.451086957,1,1,0.954874524,10302.1087,0.5,5,13,0.059748381,0.198213425,0.128980903,-0.138465044,265.6400142,252.8908157,12.74919856,3.64191551,3.91694064,5.03,4.36,13,7,1.798088819,8.16981561,2.079441542,2.63905733,12.74919856,-0.559615788,-0.67
en_from_es,band,banda,Noun,es,learners,5,4,6.699346405,6.418300654,1,1,0.95343782,11573.66667,0.8,4.68,20,0.272974896,0.4687198,0.370847348,-0.195744903,250.7344225,239.4064866,11.32793589,3.392026037,3.36230574,4.92,4.89,15,10,1.612969498,8.257571517,2.397895273,2.772588722,11.32793589,-0.374693449,-0.03
en_from_es,bank,banco,Noun,es,learners,5,4,7.36440678,6.686440678,1,1,0.90507749,9512.245763,0.6,4.78,22,0.384003622,0.607422168,0.495712895,-0.223418546,244.0011527,214.717322,29.28383076,3.488614546,3.629919225,5.15,5.02,18,8,1.744656757,8.171907386,2.197224577,2.944438979,29.28383076,-0.747214402,-0.13
en_from_es,bar,bar,Noun,es,learners,3,3,6.980676329,6.748792271,1,1,0.959958123,8876.019324,1,4.67,11,0.650408696,0.53404931,0.592229003,0.116359386,195.6459557,205.9915459,-10.34559023,3.524351763,3.65835648,4.92,4.58,19,4,1.680609058,8.079179533,1.609437912,2.995732274,-10.34559023,-1.386294361,-0.34
en_from_es,base,base,Noun,es,learners,4,4,5.980769231,5.519230769,1,1,0.933202908,16254.96154,1,3.86,7,-0.023110206,-0.231393172,-0.127251689,0.208282965,241.6032609,227.0452049,14.55805593,3.356049161,2.912201364,5.03,5.32,30,16,1.628030496,8.990219483,2.833213344,3.433987204,14.55805593,-0.60077386,0.29
en_from_es,basket,cesta,Noun,es,learners,5,6,10.16260163,8.865853659,1,1,0.892387854,12388.06098,0.167,5,20,0.320101309,0.338799019,0.329450164,-0.01869771,242.6909549,207.8107546,34.88020033,3.77521052,4.013803012,4.08,3.44,4,1,1.885382052,8.422057478,0.693147181,1.609437912,34.88020033,-0.916290732,-0.64
en_from_es,bathroom,baño,Noun,es,learners,4,8,8.219178082,7.515981735,1,1,0.932718999,11392.27397,0.375,4.52,18,0.515869969,0.511965103,0.513917536,0.003904865,267.2326236,270.5912565,-3.358632889,3.887154261,4.136747155,4.5,4.69,2,8,1.753713685,8.150869968,2.197224577,1.098612289,-3.358632889,1.098612289,0.19
en_from_es,battery,batería,Noun,es,learners,7,7,8.02739726,7.23630137,1,1,0.889647008,9500.876712,0.571,4.67,7,0.008361439,0.408665954,0.208513696,-0.400304514,206.6148267,232.329762,-25.71493527,3.61725563,3.532716182,4.49,4.3,7,4,1.789048557,8.184977719,1.609437912,2.079441542,-25.71493527,-0.470003629,-0.19
en_from_es,battle,batalla,Noun,es,learners,7,6,6.368421053,6.157894737,1,1,0.982894737,19770.97368,0.571,4,21,0.843295359,0.829134065,0.836214712,0.014161294,240.2361608,219.7737721,20.46238866,3.222313679,3.146830602,4.93,4.8,4,4,1.73307987,9.034729765,1.609437912,1.609437912,20.46238866,0,-0.13
en_from_es,be,ser,Verb,es,learners,3,2,77.21895944,69.8319224,1,1,0.896360231,917.9089947,0.333,1.93,14,0.42005881,-0.09180827,0.16412527,0.51186708,331.0749164,341.2867155,-10.2117991,2.908566039,2.560286109,6.8,6.3,14,7,3.752730472,6.014954169,2.079441542,2.708050201,-10.2117991,-0.628608659,-0.5
en_from_es,beach,playa,Noun,es,learners,5,5,9.81626506,8.629518072,1,1,0.888229225,9418.822289,0.2,4.79,19,0.548513559,0.688853772,0.618683665,-0.140340213,228.6097304,217.8047268,10.80500364,3.621977815,3.927428979,4.88,4.72,2,3,1.924489983,8.038136772,1.386294361,1.098612289,10.80500364,0.287682072,-0.16
en_from_es,bear,oso,Noun,es,learners,3,4,12.74935656,11.58503267,1,1,0.902142303,1729.94021,0,4.88,15,0.715739469,0.59912822,0.657433844,0.116611248,221.9333594,238.5366817,-16.60332223,3.56026529,4.067335801,4.73,4.13,15,1,2.318759781,6.781293368,0.693147181,2.772588722,-16.60332223,-2.079441542,-0.6
en_from_es,beat,batir,Verb,es,learners,5,4,8.007751938,6.488372093,1,1,0.812018003,11750.86047,0.4,3.76,9,0.340426282,0.321198952,0.330812617,0.01922733,263.2023038,238.5207451,24.68155878,3.283518526,3.311122331,4.98,3.38,34,5,1.817460249,8.596015506,1.791759469,3.555348061,24.68155878,-1.763588592,-1.6
en_from_es,beautiful,hermoso,Adjective,es,learners,7,9,7.368085106,6.478723404,1,1,0.893948346,6341.506383,0.111,2.16,18,0.683817314,0.495153234,0.589485274,0.18866408,269.4094461,266.5813182,2.828127898,2.993622546,2.999822061,5.18,4.58,2,6,1.815395697,7.895066441,1.945910149,1.098612289,2.828127898,0.84729786,-0.6
en_from_es,beauty,belleza,Noun,es,learners,7,6,13.859375,13.609375,1,1,0.973290339,13656.75,0.286,2.93,25,0.660599235,0.494341851,0.577470543,0.166257384,258.8468377,248.4150359,10.43180186,3.198424242,2.62707823,4.71,4.71,3,6,2.011695177,8.406011706,1.945910149,1.386294361,10.43180186,0.559615788,0
en_from_es,because,porque,Adverb,es,learners,6,7,10.5923244,9.690079652,1,1,0.938306907,3653.228096,0.286,1.22,20,0.441977275,0.433278687,0.437627981,0.008698588,405.3377218,380.5892076,24.74851416,2.880945807,2.562340119,6.01,6.14,0,0,2.040627618,7.292358736,0,0,24.74851416,0,0.13
en_from_es,become,convertirse,Verb,es,learners,11,6,7.654545455,6.509090909,1,1,0.881605284,15992.47273,0.182,1.67,10,0.280626393,0.171566226,0.22609631,0.109060167,284.7361912,279.7943846,4.941806515,2.930135105,2.614167994,5.42,4.58,4,0,1.801324187,8.903086389,0,1.609437912,4.941806515,-1.609437912,-0.84
en_from_es,bed,cama,Noun,es,learners,4,3,14.1769437,12.4155496,1,1,0.88124968,9776.643432,0,5,19,0.656048229,0.567554158,0.611801193,0.088494071,296.0287446,271.7966967,24.23204789,3.622961106,4.257422039,5.05,4.84,13,1,2.170066153,8.236783772,0.693147181,2.63905733,24.23204789,-1.945910149,-0.21
en_from_es,beef,carne,Noun,es,learners,5,4,7.474336668,6.723357982,1,1,0.901064826,1834.457373,0,4.74,29,0.680823278,0.817223366,0.749023322,-0.136400087,283.0550552,238.4151689,44.63988632,3.657854028,3.836113522,4.23,4.82,4,3,1.812594634,6.773629761,1.386294361,1.609437912,44.63988632,-0.223143551,0.59
en_from_es,beer,cerveza,Noun,es,learners,7,4,9.469813805,8.645476773,1,1,0.919450823,1867.394771,0.286,4.88,26,0.701345359,0.653489114,0.677417237,0.047856245,238.1328271,236.5467574,1.586069633,3.688390202,3.921612629,4.68,4.47,1,1,2.005139381,6.810569156,0.693147181,0.693147181,1.586069633,0,-0.21
en_from_es,before,antes,Adverb,es,learners,5,6,8.947183099,8.422535211,1,1,0.946068994,6875.042254,0,1.96,17,0.429674059,0.387640901,0.40865748,0.042033158,316.5939086,317.7613089,-1.167400289,2.967088793,2.698221831,5.93,5.83,2,0,2.037830139,7.919618805,0,1.098612289,-1.167400289,-1.098612289,-0.1
en_from_es,begin,empezar,Verb,es,learners,7,5,8.885416667,8.338541667,1,1,0.944186311,11248.91146,0.143,2.5,15,0.2778913,0.24353867,0.260714985,0.03435263,347.4392774,301.3185349,46.12074249,3.037269734,3.078123914,4.87,5,11,7,1.926988936,8.282350927,2.079441542,2.48490665,46.12074249,-0.405465108,0.13
en_from_es,behavior,comportamiento,Noun,es,learners,14,8,7.641509434,6.867924528,1,1,0.902104756,14737.79245,0.143,2.19,17,0.526950563,0.5570981,0.542024332,-0.030147536,301.4842489,283.2105284,18.27372055,2.962765829,2.704824523,4.6,4.68,4,4,1.780412147,8.977443651,1.609437912,1.609437912,18.27372055,0,0.08
en_from_es,behind,detrás,Functionword,es,learners,6,6,6.773889637,6.344549125,1,1,0.937399851,4498.090175,0.167,3.48,20,0.232861346,0.521636853,0.377249099,-0.288775507,258.0273681,271.9341544,-13.90678627,3.145849023,3.148371352,5.26,4.93,7,1,1.731171831,7.594369608,0.693147181,2.079441542,-13.90678627,-1.386294361,-0.33
en_from_es,believe,creer,Verb,es,learners,5,7,11.35667752,10.47068404,1,1,0.92581227,6813.996743,0.143,1.69,15,0.632343104,0.36788007,0.500111587,0.264463035,346.6124021,351.1691379,-4.556735826,2.761602124,2.485942201,5.48,5,5,6,2.083965903,7.901837957,1.945910149,1.791759469,-4.556735826,0.15415068,-0.48
en_from_es,bell,campana,Noun,es,learners,7,4,8.642857143,7.964285714,1,1,0.934790196,11163.375,0,4.96,15,0.474715747,0.321095367,0.397905557,0.15362038,235.1076675,221.7987176,13.30894991,3.559642407,3.737076012,4.7,3.9,11,4,1.791877769,8.338429282,1.609437912,2.48490665,13.30894991,-0.875468737,-0.8
en_from_es,belong,pertenecer,Verb,es,learners,10,6,8.528735632,7.459770115,1,1,0.888678408,16500.4023,0.2,1.92,11,0.294296862,0.334391643,0.314344252,-0.040094781,244.7331198,229.579901,15.15321883,2.959340639,2.750727724,4.42,4,6,4,1.932120185,8.729942281,1.609437912,1.945910149,15.15321883,-0.336472237,-0.42
en_from_es,benefit,beneficio,Noun,es,learners,9,7,5.135135135,4.594594595,1,1,0.892163968,10711.89189,0.667,2.25,17,0.224360275,0.16173811,0.193049192,0.062622165,322.5154459,311.1845109,11.33093498,2.877830719,2.514002831,4.79,4.66,5,6,1.494560399,8.676348137,1.945910149,1.791759469,11.33093498,0.15415068,-0.13
en_from_es,better,mejor,Adverb,es,learners,5,6,7.25,5.75,1,1,0.799107143,40203.75,0.333,1.91,12,-0.123698944,0.311229088,0.093765072,-0.434928033,264.1639848,335.1872327,-71.02324794,2.87106343,2.678784259,5.75,5.92,50,6,1.958003545,9.807320035,1.945910149,3.931825633,-71.02324794,-1.985915484,0.17
en_from_es,between,entre,Functionword,es,learners,5,7,14.49060272,13.02592353,1,1,0.882364706,3697.55606,0.286,2.72,23,0.232840567,0.34358586,0.288213214,-0.110745293,274.0396586,248.2120261,25.82763256,3.04140866,2.89278455,5.82,6.14,2,0,2.244033237,7.363790066,0,1.098612289,25.82763256,-1.098612289,0.32
en_from_es,bicycle,bicicleta,Noun,es,learners,9,7,6.284444444,5.648888889,1,1,0.902147055,7899.631111,0.667,4.89,22,0.611893141,0.636071344,0.623982243,-0.024178203,268.4979868,227.779432,40.71855479,3.78046809,4.272716022,3.96,4.28,2,0,1.652554915,7.945379612,0,1.098612289,40.71855479,-1.098612289,0.32
en_from_es,big,gran,Adjective,es,learners,4,3,32.12457912,28.37037037,1,1,0.898057925,12021.0404,0,3.66,7,0.298200434,0.378905577,0.338553005,-0.080705142,281.746936,258.8016453,22.94529062,3.306330525,2.937609475,5.62,5.85,17,10,2.703320388,8.403912478,2.397895273,2.890371758,22.94529062,-0.492476485,0.23
en_from_es,bilingual,bilingüe,Adjective,es,learners,8,9,8.074534161,7.757763975,1,1,0.962456807,6265.095238,0.667,3.28,22,0.302780558,0.417069396,0.359924977,-0.114288838,203.7727334,200.0749179,3.697815516,3.200550531,3.027330942,3.55,3.64,2,2,1.861628419,7.681350417,1.098612289,1.098612289,3.697815516,0,0.09
